#NAME	low10-1.cel	low10-2.cel	high10-1.cel	high10-2.cel	low48-1.cel	low48-2.cel	high48-1.cel	high48-2.cel
34142_at	4.5610405	4.63040513	4.587250588	4.555324486	4.62293849	4.622992251	4.54486759	4.621987877
34143_at	5.857267409	5.606002315	5.497960095	6.001532379	6.000099045	6.033014788	5.830760189	6.059300801
34144_at	5.555496094	5.35058558	5.438049703	5.550053519	5.617236562	5.536149637	5.538283361	5.535415928
34145_at	6.192841685	6.046047796	6.078189329	6.188011394	6.363038564	6.624304434	6.04890592	6.673068112
34146_at	9.047106165	9.125260264	9.036683253	8.90387355	9.460816053	9.3481405	9.069589945	9.334188829
34147_g_at	8.837351014	8.919682246	9.073898868	9.040487462	9.213500158	9.434932037	9.04049135	9.401572732
34148_at	7.078130257	7.224303831	7.112152385	7.249575847	7.319014895	7.187559149	7.087105765	7.247230716
34149_at	5.560530228	5.796215734	5.608516779	5.723455723	5.901067367	5.666389334	5.639460421	5.684589275
34150_at	5.055715366	5.085146599	4.917471691	4.828599419	4.80140926	4.883160209	4.940500417	4.857450692
34151_at	10.23272806	10.29174779	10.27945155	10.42230167	10.56392652	10.72675866	10.43800246	10.61491261
34152_at	6.048259273	6.148389859	5.79905549	6.29564189	6.58319682	6.37462798	6.004160485	6.421859621
34153_at	7.820653432	7.84311226	7.908770609	7.777292001	8.130056535	8.111653091	8.133735714	8.205320856
34154_at	9.21853379	9.325067519	9.215941782	9.405250194	9.407184515	9.780037242	9.283456224	9.74073869
34155_s_at	5.266579535	5.273018211	5.261859381	5.11380234	5.138350543	5.269835431	4.907024543	5.221345252
34156_i_at	6.636806202	6.809420207	6.95950807	6.562157086	7.26539637	7.732192402	6.863761804	7.735026678
34157_f_at	10.15294144	10.24382487	9.845695471	10.10223911	10.22044732	10.11828783	9.888692666	9.678146954
34158_s_at	4.804806874	4.991876806	4.896814858	5.348831221	4.843761141	4.613328209	4.764607722	4.995008674
34159_at	5.483471492	5.60945443	5.457079683	5.452545499	5.474594704	5.458619896	5.361165876	5.491129694
34160_at	14.23174593	14.0797019	14.00362945	14.12211034	14.02351301	13.98639008	13.69340749	13.63206313
34161_at	8.274474267	8.335172299	8.157945429	8.450063924	8.395247694	8.409613077	8.282495638	8.445657586
34162_at	9.426547864	9.361947707	8.824814129	9.105708259	8.296783104	7.907670899	8.021086747	7.190411073
34163_g_at	5.925919495	5.760511437	5.914970365	5.921466346	5.611664951	5.555265317	5.717198147	5.27937543
34164_at	6.903804651	6.811058026	6.87687122	6.882509693	6.597543313	6.726064749	6.738226767	6.756693107
34165_at	8.148264122	8.57019173	8.379659593	8.775212145	9.076079216	9.096827382	8.746039179	9.131872254
34166_at	9.413228846	9.44817521	9.322215332	9.465625259	9.541253095	9.774321132	9.3910555	9.865601315
34167_s_at	7.330749277	7.682506324	7.292886819	7.823302552	7.982967821	7.725548638	7.696718606	7.591960345
34168_at	4.914815536	5.035278203	4.814479424	4.889042139	4.8160356	5.017938765	4.963972693	5.032111377
34169_s_at	7.862735697	7.514966945	7.685470382	7.59288276	7.222057282	6.769786727	7.385125099	6.733655835
34170_s_at	5.314222406	5.498049749	5.238796748	5.813557597	5.800565504	6.207909696	5.564805661	5.84149174
34171_at	6.851307863	6.822420287	7.099343932	7.045596317	6.886737045	6.75141695	6.684421861	6.770916041
34172_s_at	7.931426759	7.945937719	7.733878536	7.991562535	8.195283152	8.236294049	7.885097728	7.780039211
34173_s_at	4.94790605	4.897996602	4.891237018	4.777626083	5.155986567	5.024076562	4.935351596	4.901055487
34174_s_at	6.493120366	6.408161403	6.138684454	6.077860699	6.294521014	6.09512292	5.888759248	5.801247713
34175_r_at	5.49125599	5.117870774	5.322229649	5.34531505	5.63953948	5.209510524	5.196647681	5.388523317
34176_at	8.676284722	8.841291122	8.663213801	8.879824817	8.785274844	8.653494904	8.670942557	8.576028022
34177_at	8.017766854	7.826963612	8.741584558	8.371357433	8.069688929	7.954787995	8.456030152	8.229884977
34178_at	8.865835642	8.676169251	8.044938128	8.099514066	8.668226113	8.190787857	8.14330221	7.958500745
34179_at	8.502861757	8.519369494	8.083538472	8.455127107	8.69937025	8.958749847	8.212727565	8.499984317
34180_at	8.236531262	8.079027667	8.472273498	8.294099061	8.046269597	8.006307402	8.060110525	7.737817604
34181_at	6.418444808	6.078823625	6.066626363	5.957499949	6.238433197	5.705068508	6.033414118	5.591408457
34182_at	8.795046793	8.592220579	8.385789871	8.279060375	8.683601077	8.684739092	8.242343405	8.431223078
34183_at	7.46543851	7.60320824	7.394989442	7.518857016	7.172617392	7.482849039	7.143282642	7.600864769
34184_at	7.941932859	7.869866237	8.001296448	7.761376439	8.015745488	7.988817887	7.945203194	8.14359722
34185_at	8.726258872	8.745454334	8.332136096	8.580490808	8.828573842	9.165854536	8.69612454	8.764555837
34186_at	5.419640709	5.800629494	5.563311202	5.758308158	5.633377653	5.857511497	5.445807012	5.670830181
34187_at	5.546499803	5.474071906	5.461936217	5.653880914	5.724307306	5.70508342	5.490131626	6.009287819
34188_at	6.013020817	5.716781278	5.266109477	4.950588698	5.371727959	5.094912334	4.92537574	4.921041625
34189_at	9.140428108	8.894259962	8.873384884	8.779998785	8.921326269	8.822850095	9.188128692	8.544438064
34190_at	4.62800537	4.805010281	4.638327802	4.608182416	4.511695528	4.70800977	4.514313399	4.602409413
34191_at	8.145242235	7.884433704	7.707616029	7.324660282	6.810058319	6.985896398	7.258972396	6.802156889
34192_at	7.911612066	7.499240951	7.276884565	7.132207076	7.251706437	6.834368726	6.751001481	6.565498331
34193_at	5.283887852	4.987664365	5.144909659	4.647059879	5.134204111	5.061795367	4.879269621	5.02637585
34194_at	4.621081166	4.732199991	4.546701791	4.603432735	4.773901125	4.85788666	4.692678998	4.600888125
34195_at	9.133971455	9.031046556	8.87970262	9.021642943	9.062246097	8.919495754	8.692528951	8.962403298
34196_at	5.970842051	5.844558111	5.760958406	5.916222166	5.587738113	5.8513534	5.798021001	5.708853363
34197_at	9.663166567	9.341088069	9.060546302	9.156922788	9.452578175	9.352935703	8.942938481	9.258563235
34198_at	5.930109495	5.820293801	6.050266662	5.629888332	5.692677996	5.601449245	5.74883722	5.6575121
34199_at	5.566379641	5.260654186	5.271076542	5.1182956	5.039325909	5.21470545	5.041637312	5.091881198
342_at	8.992171687	8.811329252	8.897217546	8.61979966	7.94703505	8.035459241	8.428849558	8.102168953
34200_at	7.091155373	7.339787829	7.006088242	7.040547426	7.390788277	7.142284989	7.241605068	7.361297162
34201_at	6.903308529	6.672343097	6.382069202	6.299012432	6.36774283	6.050445501	5.865417992	5.860929239
34202_at	4.963660481	4.961794196	4.92983839	5.062791629	5.015924944	5.419067832	4.896639732	5.305001265
34203_at	5.646444124	5.678508001	5.803413536	5.977684711	6.206599395	6.327578808	5.73367348	6.120777221
34204_at	5.663511674	5.730923311	5.441082454	5.447917259	5.729982668	5.509052085	5.311290958	5.427332442
34205_at	5.39819609	5.619934746	5.511259754	5.737887365	5.625045766	5.646797451	5.611878933	5.770897592
34206_at	8.511574854	8.540671072	8.535428451	8.5200543	8.575613033	8.698763396	8.713128879	8.787827034
34207_at	8.219483206	8.128947966	8.003284689	8.054858293	8.387241024	8.228167228	7.991569617	7.952030119
34208_at	5.03508926	5.306171005	4.966322764	5.084174087	5.39107257	5.157534562	5.114216097	5.037584253
34209_at	8.647557902	8.644958558	8.484928894	8.508553783	8.922682858	8.96096931	8.502066772	8.844187557
34210_at	5.205397128	5.198137675	5.125271799	5.492599368	5.4943409	5.549447369	5.437074452	5.490526995
34211_at	6.324321329	6.27730441	6.228892464	6.388455939	6.09254042	5.980285364	5.753292196	5.992981123
34212_at	4.760384803	4.906096403	4.844944044	4.811854331	4.971367215	4.993255688	4.762028181	5.012619593
34213_at	8.728974423	8.477384167	9.682467111	9.610017766	8.553750223	8.418851882	9.067510065	8.478078999
34214_at	5.667736409	5.767411171	5.707775607	5.851700517	5.663167863	5.780955006	5.575776666	5.892023264
34215_at	8.464168277	8.364622079	8.223685597	8.050021219	8.138875735	7.97953193	7.967625377	7.683869798
34216_at	6.332958612	6.17264791	6.100039321	5.912209944	7.261571946	7.237652241	6.627064393	7.042907676
34217_at	6.43349218	6.495651647	6.219545477	6.557153984	7.028937583	7.15997989	6.603280796	6.96283147
34218_at	6.48011405	6.49586069	6.398290391	6.366245117	6.572639453	6.666149874	6.554598897	6.555584672
34219_at	5.650834407	5.814054402	5.687488704	5.505964185	5.673809085	5.685606183	5.37559062	5.883597111
34220_at	5.18587184	5.070314041	5.209675012	5.014951588	4.953601399	4.972256274	5.050848823	4.958187477
34221_at	9.282602072	9.232813627	9.136261878	9.118077201	9.328612251	9.467495019	9.045204263	9.272550596
34222_at	7.323118229	7.490908659	7.442778486	7.567592758	7.513201349	7.733346887	7.58933321	7.672610601
34223_at	7.224982627	7.198587731	7.10827563	7.278519127	7.539173726	7.557128308	7.113939851	7.406151045
34224_at	9.976258075	9.960578076	9.821664835	9.826379155	9.983167834	9.925261921	9.584664871	9.700252531
34225_at	8.317062711	8.071727172	7.995809407	8.005848321	8.131920264	8.121327794	7.935106254	8.137630943
34226_at	5.780998415	5.506520493	5.59781137	5.738857858	5.67436361	5.69585226	5.664655815	5.587286625
34227_i_at	4.559005987	4.563849417	4.480076406	4.4922822	4.862327586	4.652446018	4.710966815	4.558492808
34228_r_at	4.783525062	4.633421236	4.617641121	4.354818326	4.583498476	4.613828552	4.54158695	4.437758504
34229_s_at	5.949415606	5.881222043	6.153487722	6.183464888	6.754475496	7.097144757	6.570424861	7.010506569
34230_r_at	9.022039801	8.868139848	8.844625341	8.752746812	8.778832104	8.71533531	8.900667663	8.8158894
34231_at	8.253819332	8.13231484	8.02786075	8.125490115	8.089379858	7.99717985	8.098476335	8.10826341
34232_at	6.660508544	6.761083607	6.6516517	6.859417149	6.671813768	6.659136874	6.319163548	6.538352291
34233_i_at	4.879551894	4.997541538	5.01402955	4.782043752	4.767810937	4.652190125	5.061698323	4.753271548
34234_f_at	6.237342393	6.13469916	6.198129845	5.952139412	5.622537755	5.807830394	5.892453437	5.623265103
34235_at	6.699042059	6.614995766	6.505828284	6.554684206	6.561643452	6.490901247	6.485146684	6.430399288
34236_at	7.676674724	7.716657675	7.573089524	7.823717123	7.642092852	7.972103539	7.430345628	7.862551378
34237_at	4.850146717	4.875709995	4.877488569	5.153963298	5.295559604	4.907566499	4.990332164	5.03877161
34238_at	7.139419591	6.973041384	7.540145401	7.675814553	7.209069296	7.189424502	8.503833049	8.418421931
34239_at	5.468071902	5.474358785	5.508977483	5.26290106	5.140943642	4.999883262	5.263946052	5.232712675
34240_s_at	6.893343544	7.067321748	6.865791678	7.071898962	7.078858159	7.128877045	7.060881909	6.922091837
34241_at	9.332134522	9.41413817	9.39640947	9.335554546	9.514691154	9.631108793	9.355898882	9.69265906
34242_at	6.702160295	6.602470168	6.584455339	6.606590714	6.634679219	6.507822613	6.503957274	6.588886365
34243_i_at	4.542745179	4.645206942	4.488990099	4.812701944	5.292940705	5.354362453	4.95803823	4.927460102
34244_r_at	4.556296394	4.423160732	4.552348991	4.434400752	4.866156029	4.700418213	4.806979042	4.709689607
34245_at	7.617354548	7.798699579	7.64495666	7.913968502	8.41322391	9.153456215	8.213386537	9.194496411
34246_at	6.765543063	6.853472034	6.862740192	6.936726102	7.081846429	7.245197374	6.922229841	7.168016178
34247_at	4.928459055	4.963664057	4.934893694	5.085962194	4.991947726	4.883471367	4.949412596	4.953613552
34248_at	4.557408657	4.73828449	4.555035879	4.69297337	4.777780227	4.796159951	4.718774206	4.695240043
34249_at	4.860992544	4.889121225	4.780649203	4.677992851	4.835932816	4.758664989	4.676707148	4.827532743
34250_at	6.717799962	6.967095322	6.572596883	6.893731514	6.937770229	7.220717303	7.002440229	7.091335141
34251_at	6.219520475	6.127011304	6.136027747	5.991680691	6.108909892	6.767235315	6.23659098	6.736244986
34252_at	4.890218794	5.063022789	4.99439802	4.992136769	5.075157676	4.961961195	4.914187105	4.891108277
34253_at	6.055260212	5.965809107	6.463683533	6.107500038	5.71859325	5.356447858	6.180132652	5.629777826
34254_at	7.315269231	7.183813987	7.136087293	7.316968565	8.084915176	7.806652802	7.605808383	7.946732102
34255_at	8.518345487	8.564352889	8.556017375	8.554963522	8.763951682	8.692236727	8.774757204	8.863039705
34256_at	6.862059065	6.72965305	6.562393859	6.368436713	6.386456803	6.233672633	6.305716795	6.267908439
34257_at	5.020697293	5.062205734	4.903468699	4.819168472	4.582577865	4.687980951	4.615184909	4.750474195
34258_at	5.813850636	5.825442888	5.615653361	5.769440807	5.635883245	5.720885524	5.843056929	5.75540777
34259_at	10.22983706	10.20486624	10.36822385	10.43756839	10.46889575	10.6205967	10.80173476	10.69751219
34260_at	8.929244259	8.710965924	9.295932973	9.298877057	8.982570457	9.190981171	9.496835671	9.281883261
34261_at	8.4093702	8.479194067	8.380532751	8.429705319	8.565578745	8.435870567	8.290833826	8.191451452
34262_at	6.696720632	6.664967394	6.430662588	6.471963055	6.652155967	6.613678652	6.527799383	6.498710653
34263_s_at	4.777916237	4.898097153	4.504495612	4.866216271	4.698936383	4.628753489	4.607460379	4.528239827
34264_at	10.05752956	10.01809166	10.22201763	10.19262731	9.438713336	9.383874949	9.689683364	9.512115656
34265_at	4.851854096	5.16908928	4.909934475	4.946464615	5.055007459	5.369528034	4.841487364	5.072635152
34266_at	5.138811636	5.251364561	4.941565148	5.13358431	5.456332436	5.075452637	5.077143965	5.177948248
34267_r_at	4.647007266	4.75378062	4.699570958	4.386629762	4.843365224	4.683171955	4.759408496	4.658975514
34268_at	9.252099893	9.234196265	9.35401206	9.358626043	9.605908058	9.433841484	9.681245791	9.463203513
34269_at	6.719036769	6.681867785	7.073329103	6.877525818	6.591627305	6.307500486	6.727845054	6.46297933
34270_at	6.64940991	6.382539057	6.298766408	6.306089061	6.05446864	5.78344251	5.877204043	5.728093272
34271_at	4.75002068	4.570862126	4.537011897	4.881731434	4.671582841	4.628315581	4.71012805	4.639758273
34272_at	5.377623797	5.294268416	5.276031304	5.537325378	5.395916895	5.534912417	5.282193744	5.328070866
34273_at	6.215538404	6.101679619	6.209412026	6.128399653	6.079210126	6.055959136	6.073453311	5.913127476
34274_at	7.188591618	6.973188055	7.177970307	6.582385581	6.411323649	6.256194999	6.593728967	6.044493192
34275_s_at	5.292180471	5.243084972	5.304552141	5.21414841	5.574973726	5.236131195	5.444210659	5.3904244
34276_at	6.855207991	6.823872733	6.84939595	6.631763654	6.896837572	6.83584986	6.749666984	6.598658733
34277_at	8.118284682	8.286562514	7.953823112	8.163524664	8.743910543	8.504921142	8.49139722	8.462598909
34278_at	9.340492172	9.166594719	9.93075469	9.587610311	8.63537085	8.123835669	9.838901352	8.827399706
34279_at	12.20201099	12.05545004	12.04346087	12.04261874	12.25557051	11.72187717	12.00390023	11.76182123
34280_at	6.027909132	6.288474662	6.2387798	6.25019734	6.596751571	6.59487749	6.229792041	6.479830186
34281_at	7.169392497	7.422348805	7.338263194	7.245301111	7.406479083	7.65055162	7.157988014	7.504317355
34282_at	4.708984117	4.646073205	4.739156814	4.770604944	4.893884497	4.775360526	4.838622005	4.723606065
34283_at	4.689364574	4.705242239	4.992404616	4.773391666	4.81583671	5.047066032	4.990078272	4.751195941
34284_at	5.798598424	5.730961339	5.87770621	5.726850875	5.957044946	5.800894101	5.871850688	5.793427894
34285_at	7.250872158	7.300548394	7.180942029	7.335629385	6.934968893	6.952082917	6.949941399	7.04651339
34286_at	6.54650671	6.477611363	6.920249837	6.101085465	5.56438328	5.281702338	5.969339259	5.302370638
34287_at	8.093452314	8.173486424	7.909887311	7.785806112	8.095605417	8.039550372	7.817848638	7.882858315
34288_at	7.878408282	7.770439318	7.203387191	6.604574286	7.742524455	7.15247881	6.725479276	6.151079663
34289_f_at	8.612803203	8.586245808	8.781245414	8.837777495	9.015286751	8.847311719	9.218131637	9.085064906
34290_f_at	8.256277444	8.164029795	8.198208737	8.328644474	8.217575883	8.570042998	8.620383822	8.799030558
34291_at	9.229322406	9.360184967	9.843865144	9.796530692	9.184666944	9.419878543	9.821049114	9.723972803
34292_at	9.19373212	9.107888501	9.255526466	9.422500465	9.063813082	8.86774492	9.431555604	9.081770572
34293_at	9.507368476	9.550385161	9.372945485	9.535626676	9.685493095	9.813817347	9.293741617	9.827048301
34294_at	8.905351956	8.982061837	8.71629876	8.642796883	9.136914302	9.299398799	8.686715195	9.103886592
34295_at	5.472632536	5.448835064	5.470688181	5.234882571	5.302723001	5.164243102	5.136787652	4.789132893
34296_at	6.139817506	6.171850584	6.250076703	6.200410939	6.191023597	6.349896894	6.314514378	6.241877141
34297_at	5.156388006	5.068776813	4.79117199	5.242384507	4.982115918	5.26007338	5.037628611	4.777453471
34298_at	7.559192209	7.701450946	7.554527694	7.673551366	7.648207435	7.651987828	7.586718186	7.541939575
34299_at	9.294211876	9.104604134	9.142881785	9.093199346	8.742996941	8.749637397	9.035708391	8.647523456
343_s_at	7.418451897	7.436250848	7.240804587	7.241340653	7.177854887	6.748656834	7.192391886	7.03623209
34300_at	9.457658422	9.229240942	9.228849241	9.143752125	8.868587327	8.744779431	8.963696906	8.826499507
34301_r_at	11.33552788	11.41104883	11.08193304	11.24119628	11.42593886	11.49439791	10.82099305	11.14827549
34302_at	12.02554369	12.04265227	11.85177301	11.60147895	11.98191269	12.04126713	11.63921277	11.50910193
34303_at	8.061789349	8.056546051	8.009515457	8.033100902	8.006666639	7.772620235	8.007218161	7.903124734
34304_s_at	5.526296417	5.606620181	5.525118648	5.22043484	6.044274292	6.121662412	5.685703877	5.570585234
34305_at	10.26671026	10.16332205	10.59959544	10.4298834	10.35912995	10.34584097	10.57097733	10.61973616
34306_at	6.191404339	6.19189788	6.551213255	6.138467866	5.885743839	5.498022783	6.345317728	6.097821393
34307_at	7.09808491	7.080958628	7.130977106	6.878956255	6.759091347	6.435713691	6.786536785	6.378307774
34308_at	9.332825965	9.334230345	8.161050548	7.875927201	8.190551342	7.642058357	7.703483312	7.087945038
34309_at	5.376149383	5.430092827	5.270934574	5.596811218	5.444723963	6.077002175	5.380347	5.786077696
34310_at	11.98793834	11.9425801	12.17805412	12.09206814	11.65483012	11.80519006	12.07295222	11.78489771
