hmdb,name,conc,biotype,pubmed,references,notes,conc_unit
HMDB0000250,Pyrophosphate,1.34 - 2.56 - 3.78,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0000251,Taurine,4.9 - 6.6 - 8.3, csf,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000251,Taurine,42.0 - 55.0 - 69.0,blood,12297216,,Both,uM
HMDB0000251,Taurine,5.48 - 8.24 - 11.0, csf,12834252,,Both,uM
HMDB0000251,Taurine,21.1 - 63.2 - 105.0,urine,,,Both,umol/mmol creatinine
HMDB0000251,Taurine,10.7 - 13.4 - 16.1, csf,15911239,,Not Specified,uM
HMDB0000251,Taurine,6.4 - 8.4 - 10.4, csf,6198473,,Not Specified,uM
HMDB0000251,Taurine,4.0 - 5.5 - 7.0, csf,6198473,,Not Specified,uM
HMDB0000251,Taurine,42.0 - 104.0 - 166.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 92. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Male,uM
HMDB0000251,Taurine,102.0 - 162.0 - 222.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 92. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Male,uM
HMDB0000251,Taurine,84.0 - 141.0 - 198.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 92. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Female,uM
HMDB0000251,Taurine,44.0 - 61.0 - 78.0,blood,6198473,,Male,uM
HMDB0000251,Taurine,30.0 - 42.0 - 54.0,blood,6198473,,Female,uM
HMDB0000251,Taurine,88.0 - 91.0 - 94.0,blood,16789974,,Both,uM
HMDB0000251,Taurine,0.26 - 0.8 - 1.5,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by Cornelius Lentner.; West Cadwell, N.J. : Medical education Div., Ciba-Geigy Corp.; Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0000251,Taurine,5.24 - 5.87 - 6.5, csf,7595563,,Both,uM
HMDB0000251,Taurine,3.1 - 5.3 - 7.5, csf,20803002,,Not Specified,uM
HMDB0000251,Taurine,6.91 - 36.07 - 65.23,urine,15992788,,Both,umol/mmol creatinine
HMDB0000251,Taurine,13.0 - 81.0 - 251.0,urine,24023812,,Both,umol/mmol creatinine
HMDB0000251,Taurine,49.03 - 105.56 - 162.09,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000251,Taurine,10.0 - 52.0 - 268.0,saliva,19259987,,Male,uM
HMDB0000251,Taurine,1.0 - 66.0 - 171.0,saliva,19259987,,Male,uM
HMDB0000251,Taurine,0 - 45.0 - 184.0,saliva,19259987,,Male,uM
HMDB0000251,Taurine,0 - 25.0 - 69.0,saliva,19259987,,Female,uM
HMDB0000251,Taurine,15.6 - 40.1 - 64.6,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Male,uM
HMDB0000251,Taurine,33.5 - 57.8 - 82.1,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000251,Taurine,123.4 - 190.0 - 256.6,breast milk,24027187,,Female,uM
HMDB0000251,Taurine,29.027 - 90.239 - 151.451,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000251,Taurine,44.0 - 61.0 - 78.0,blood,2415198,,Male,uM
HMDB0000251,Taurine,30.0 - 42.0 - 54.0,blood,2415198,,Female,uM
HMDB0000251,Taurine,57.3 - 93.0 - 128.7,blood,28278231,,Both,uM
HMDB0000251,Taurine,100.0 - 140.0 - 180.0,blood,20416131,,Female,uM
HMDB0000252,Sphingosine,3.75e-05 - 3.8485e-05 - 3.947e-05,urine,11339295,,Both,umol/mmol creatinine
HMDB0000252,Sphingosine,0.0487 - 0.05 - 0.0513,blood,17085324,,Both,uM
HMDB0000253,Pregnenolone,0.00096 - 0.00186 - 0.00276,blood,11739473,,Female,uM
HMDB0000253,Pregnenolone,8.2e-05 - 0.00013 - 0.00019, csf,10625505,,Both,uM
HMDB0000253,Pregnenolone,3.0e-05 - 0.00083 - 0.00163,blood,12215085,,Both,uM
HMDB0000253,Pregnenolone,0.00188 - 0.00424 - 0.0066,blood,11739473,,Female,uM
HMDB0000253,Pregnenolone,0.0063 - 0.0147 - 0.0231,blood,11739473,,Female,uM
HMDB0000253,Pregnenolone,0.0104 - 0.0429 - 0.0754,blood,11739473,,Female,uM
HMDB0000253,Pregnenolone,0.044 - 0.0573 - 0.0706,blood,11739473,,Female,uM
HMDB0000253,Pregnenolone,0.00134 - 0.00985 - 0.01836,blood,11739473,,Female,uM
HMDB0000253,Pregnenolone,0.00159 - 0.00373 - 0.00587,blood,11739473,,Female,uM
HMDB0000253,Pregnenolone,0.00031 - 0.00168 - 0.00305,blood,11739473,,Female,uM
HMDB0000253,Pregnenolone,0.00026 - 0.00088 - 0.0015,blood,12215085,,Female,uM
HMDB0000253,Pregnenolone,0.00021 - 0.00054 - 0.00087,blood,12215085,,Female,uM
HMDB0000253,Pregnenolone,0.0103 - 0.013 - 0.0157,blood,10625505,,Both,uM
HMDB0000254,Succinic acid,24.0 - 28.5 - 33.0, csf,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000254,Succinic acid,1.9 - 7.7 - 20.0,urine,8087979,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,60.0 - 2260.0 - 4460.0,saliva,12097436,,Both,uM
HMDB0000254,Succinic acid,0 - 16.0 - 32.0,blood,11067816,,Both,uM
HMDB0000254,Succinic acid,40.0 - 150.0 - 260.0, csf,9693263,,Both,uM
HMDB0000254,Succinic acid,29.4 - 197.2 - 486.2,urine,8087979,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,6.0 - 185.4 - 342.6,urine,8087979,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,4.0 - 11.6 - 27.3,urine,8087979,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,0.5 - 8.25 - 16.0,urine,11067816,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,6.1 - 8.8 - 11.5,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000254,Succinic acid,1.0 - 3.0 - 5.0, csf,8412012,,Both,uM
HMDB0000254,Succinic acid,1.0 - 3.0 - 5.0, csf,18502700,,Both,uM
HMDB0000254,Succinic acid,4.9 - 9.9 - 14.9,urine,17474139,,Male,umol/mmol creatinine
HMDB0000254,Succinic acid,9.5 - 14.4 - 19.3,urine,17474139,,Female,umol/mmol creatinine
HMDB0000254,Succinic acid,0.47 - 12.6 - 24.73,urine,2026685,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,1.25 - 3.8 - 6.7,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0000254,Succinic acid,11.28 - 14.48 - 17.68,urine,10731506,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,0.5 - 7.5 - 16.0,urine,2702744,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,1.8 - 5.6 - 9.4,urine,15992788,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,2.5 - 6.2 - 13.5,urine,24023812,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,1.1 - 4.7 - 14.5,urine,24023812,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,0.3 - 6.0 - 33.3,urine,24023812,,Both,umol/mmol creatinine
HMDB0000254,Succinic acid,0 - 125.15 - 305.75,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000254,Succinic acid,2.0 - 14.0 - 112.0,saliva,19259987,,Male,uM
HMDB0000254,Succinic acid,1.0 - 9.0 - 78.0,saliva,19259987,,Male,uM
HMDB0000254,Succinic acid,0 - 21.0 - 66.0,saliva,19259987,,Male,uM
HMDB0000254,Succinic acid,0 - 9.0 - 54.0,saliva,19259987,,Female,uM
HMDB0000254,Succinic acid,0 - 15.0 - 30.5,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000254,Succinic acid,0 - 15.6 - 43.3,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000254,Succinic acid,3.9 - 24.3 - 44.7,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Male,uM
HMDB0000254,Succinic acid,3.81 - 9.03 - 14.25,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000254,Succinic acid,0 - 132.528 - 284.364,feces1,19573517,,Not Specified,uM
HMDB0000254,Succinic acid,0 - 1633.528 - 3455.898,feces1,20669995,,Not Specified,uM
HMDB0000254,Succinic acid,5.5 - 8.4 - 11.3,breast milk,24027187,,Female,uM
HMDB0000254,Succinic acid,4.918 - 14.581 - 24.244,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000254,Succinic acid,0 - 163.491 - 355.25,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000256,Squalene,2.157 - 2.22 - 2.283,blood,10487487,,Female,uM
HMDB0000256,Squalene,1.517 - 1.58 - 1.643,blood,10487487,,Female,uM
HMDB0000257,Thiosulfate,1.528 - 1.646 - 1.764,urine,6600205,,Both,umol/mmol creatinine
HMDB0000257,Thiosulfate,90.989 - 100.8 - 110.611,blood,6600205,,Both,uM
HMDB0000257,Thiosulfate,954.0 - 1215.0 - 1476.0,bile,6600205,,Not Specified,uM
HMDB0000257,Thiosulfate,1.25 - 2.09 - 2.93,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0000257,Thiosulfate,0 - 1.5 - 3.0,blood,15231289,,Both,uM
HMDB0000258,Sucrose,0 - 4.6055 - 9.211,urine,2026685,,Both,umol/mmol creatinine
HMDB0000258,Sucrose,0 - 18.79 - 48.07,urine,2026685,,Both,umol/mmol creatinine
HMDB0000258,Sucrose,0.6 - 1.8 - 3.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Male,uM
HMDB0000258,Sucrose,1.4 - 7.4 - 19.5,urine,24023812,,Both,umol/mmol creatinine
HMDB0000258,Sucrose,3.89 - 7.12 - 10.35,urine,15894688,,Both,umol/mmol creatinine
HMDB0000258,Sucrose,0 - 52.0 - 309496.0,saliva,19259987,,Male,uM
HMDB0000258,Sucrose,0 - 24.0 - 145076.0,saliva,19259987,,Male,uM
HMDB0000258,Sucrose,4.676 - 26.261 - 47.846,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000259,Serotonin,0.0006 - 0.001 - 0.002, csf,12834252,,Both,uM
HMDB0000259,Serotonin,0 - 0.07 - 0.15,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000259,Serotonin,0.38 - 0.7 - 1.02,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000259,Serotonin,0.46 - 0.74 - 1.02,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Male,uM
HMDB0000259,Serotonin,0.69 - 0.97 - 1.25,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Female,uM
HMDB0000259,Serotonin,8.0e-06 - 1.0e-05 - 1.2e-05, csf,8884658,,Male,uM
HMDB0000259,Serotonin,0.015 - 0.03 - 0.046,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by Cornelius Lentner.; West Cadwell, N.J. : Medical education Div., Ciba-Geigy Corp.; Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0000259,Serotonin,0.017 - 0.026 - 0.04,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by Cornelius Lentner.; West Cadwell, N.J. : Medical education Div., Ciba-Geigy Corp.; Basel, Switzerland c1981-1992.",Male,umol/mmol creatinine
HMDB0000259,Serotonin,0.004 - 0.02 - 0.0315,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by Cornelius Lentner.; West Cadwell, N.J. : Medical education Div., Ciba-Geigy Corp.; Basel, Switzerland c1981-1992.",Female,umol/mmol creatinine
HMDB0000259,Serotonin,0.04 - 0.08 - 0.12,urine,24023812,,Both,umol/mmol creatinine
HMDB0000259,Serotonin,0.0946 - 0.1512 - 0.2078,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000259,Serotonin,6.628 - 9.892 - 13.156,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000259,Serotonin,0.773 - 0.85 - 0.927,blood,25004141,,Both,uM
HMDB0000259,Serotonin,0.08 - 0.41 - 0.74,blood,28278231,,Both,uM
HMDB0000262,Thymine,0.045 - 0.1 - 0.16,urine,9857238,,Male,umol/mmol creatinine
HMDB0000262,Thymine,0.065 - 0.16 - 0.26,urine,9857238,,Female,umol/mmol creatinine
HMDB0000262,Thymine,0 - 8.82 - 21.97,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000262,Thymine,0 - 0.655 - 2.095,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Both,uM
HMDB0000262,Thymine,0 - 1.81 - 4.32,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Both,uM
HMDB0000262,Thymine,0 - 2.89 - 7.42,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000262,Thymine,0.41 - 3.51 - 6.61,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Both,uM
HMDB0000262,Thymine,0 - 5.91 - 17.11,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000263,Phosphoenolpyruvic acid,15.0 - 17.0 - 19.0,cellular cytoplasm,15882454,,Both,uM
HMDB0000263,Phosphoenolpyruvic acid,4.7 - 7.6 - 10.5,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000263,Phosphoenolpyruvic acid,13.6 - 17.4 - 21.2,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000263,Phosphoenolpyruvic acid,0.85 - 2.07 - 3.29,saliva,23857558,,Female,uM
HMDB0000263,Phosphoenolpyruvic acid,0 - 0.219 - 0.531,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Male,uM
HMDB0000263,Phosphoenolpyruvic acid,0 - 0.312 - 0.644,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000263,Phosphoenolpyruvic acid,0.149 - 0.419 - 0.689,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000263,Phosphoenolpyruvic acid,0.188 - 0.463 - 0.738,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000265,Liothyronine,0.0014 - 0.002 - 0.0026,blood,10197568,,Female,uM
HMDB0000265,Liothyronine,0.00271 - 0.0029 - 0.00309,blood,10731506,,Both,uM
HMDB0000267,Pyroglutamic acid,0.1 - 7.3 - 29.3,urine,8087979,,Both,umol/mmol creatinine
HMDB0000267,Pyroglutamic acid,3.4 - 24.1 - 54.2,urine,8087979,,Both,umol/mmol creatinine
HMDB0000267,Pyroglutamic acid,2.9 - 5.3 - 10.4,urine,8087979,,Both,umol/mmol creatinine
HMDB0000267,Pyroglutamic acid,1.9 - 3.1 - 11.3,urine,8087979,,Both,umol/mmol creatinine
HMDB0000267,Pyroglutamic acid,10.0 - 41.0 - 72.0, csf,8412012,,Not Specified,uM
HMDB0000267,Pyroglutamic acid,17.0 - 47.0 - 77.0, csf,18502700,,Both,uM
HMDB0000267,Pyroglutamic acid,15.8 - 19.5 - 23.2,blood,18029477,,Both,uM
HMDB0000267,Pyroglutamic acid,6.8 - 14.0 - 21.2,urine,15992788,,Both,umol/mmol creatinine
HMDB0000267,Pyroglutamic acid,4.5 - 18.6 - 24.9,urine,24023812,,Both,umol/mmol creatinine
HMDB0000267,Pyroglutamic acid,10.2 - 20.7 - 32.6,urine,24023812,,Both,umol/mmol creatinine
HMDB0000267,Pyroglutamic acid,0 - 30.19 - 61.51,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000267,Pyroglutamic acid,21.097 - 40.428 - 59.759,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000267,Pyroglutamic acid,28.117 - 47.641 - 67.165,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000268,Tetrahydrocorticosterone,0.001086 - 0.0011 - 0.001114,urine,12707870,,Female,umol/mmol creatinine
HMDB0000269,Sphinganine,0.01067 - 0.011 - 0.01133,blood,17085324,,Both,uM
HMDB0000269,Sphinganine,3.0e-05 - 0.00023 - 0.00043,urine,12698507,,Both,umol/mmol creatinine
HMDB0000269,Sphinganine,7.1e-06 - 1.3e-05 - 1.89e-05,urine,12698507,,Female,umol/mmol creatinine
HMDB0000271,Sarcosine,0.14 - 1.35 - 2.56,urine,2026685,,Both,umol/mmol creatinine
HMDB0000271,Sarcosine,0.2 - 1.6 - 9.4,urine,24023812,,Both,umol/mmol creatinine
HMDB0000271,Sarcosine,0.5 - 2.9 - 5.4,urine,24023812,,Both,umol/mmol creatinine
HMDB0000271,Sarcosine,6.23 - 10.42 - 14.61,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000271,Sarcosine,2.13 - 4.15 - 6.17,saliva,23857558,,Female,uM
HMDB0000271,Sarcosine,0.79 - 2.53 - 4.27,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000271,Sarcosine,1.25 - 3.48 - 5.71,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000271,Sarcosine,0 - 5.946 - 16.584,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000271,Sarcosine,0.8 - 1.4 - 2.0,blood,7694037,,Both,uM
HMDB0000272,Phosphoserine,2.5 - 4.2 - 5.9, csf,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000272,Phosphoserine,4.1 - 5.0 - 5.9, csf,9268238,,Both,uM
HMDB0000272,Phosphoserine,1.645 - 4.605 - 7.566,urine,,,Both,umol/mmol creatinine
HMDB0000272,Phosphoserine,14.0 - 17.0 - 20.0,blood,1550070,,Female,uM
HMDB0000272,Phosphoserine,0.53 - 2.0 - 3.28,urine,18004736,,Both,umol/mmol creatinine
HMDB0000272,Phosphoserine,2.71 - 6.0 - 10.4,urine,18004736,,Both,umol/mmol creatinine
HMDB0000272,Phosphoserine,37.812 - 59.051 - 80.29,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000273,Thymidine,0.31 - 1.52 - 2.73,amniotic fluid,16139832,,Female,uM
HMDB0000273,Thymidine,0.08 - 0.21 - 0.34,blood,16139832,,Both,uM
HMDB0000273,Thymidine,0.43 - 2.46 - 4.49,urine,16139832,,Both,umol/mmol creatinine
HMDB0000273,Thymidine,0.36 - 1.38 - 2.4,urine,16139832,,Both,umol/mmol creatinine
HMDB0000273,Thymidine,2.01 - 6.87 - 11.73,urine,16139832,,Both,umol/mmol creatinine
HMDB0000273,Thymidine,0.7 - 2.2 - 3.9,urine,24023812,,Both,umol/mmol creatinine
HMDB0000273,Thymidine,0 - 0.221 - 1.021,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Male,uM
HMDB0000273,Thymidine,1.941 - 2.52 - 3.099,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000273,Thymidine,1.238 - 2.113 - 2.988,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000277,Sphingosine 1-phosphate,0.043 - 0.044 - 0.045,blood,17085324,,Both,uM
HMDB0000277,Sphingosine 1-phosphate,0.358 - 0.41 - 0.462,blood,18583619,,Male,uM
HMDB0000277,Sphingosine 1-phosphate,0.311 - 0.35 - 0.389,blood,18583619,,Female,uM
HMDB0000277,Sphingosine 1-phosphate,0.298 - 0.308 - 0.318,blood,20671299,,Both,uM
HMDB0000280,Phosphoribosyl pyrophosphate,4.86 - 5.72 - 6.58,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000280,Phosphoribosyl pyrophosphate,2.8 - 4.9 - 7.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
